ZipCode,Pop16YAO,UnEmpRate16YAO,UnEmpRate20to64Y
82941,3876,1.5,0.3
82942,90,0.0,0.0
82943,261,26.7,29.1
82944,92,39.1,39.1
82945,283,4.8,5.8
83001,13807,1.7,1.2
83011,39,0.0,
83012,192,0.0,0.0
83013,422,0.7,1.0
83014,2844,1.3,1.4
83025,447,0.0,0.0
83101,2362,0.7,0.8
83110,3399,9.4,8.4
83111,404,3.2,3.4
83112,274,0.0,0.0
83113,1733,3.9,4.3
83114,702,0.2,0.3
83115,1374,7.0,10.3
83116,532,1.1,1.2
83118,794,1.8,1.8
83119,299,0.0,0.0
83120,656,16.8,13.3
83121,0,,
83122,491,0.0,0.0
83123,385,4.9,1.2
83124,118,8.0,8.5
83126,312,0.0,0.0
83127,2921,3.9,3.8
83128,848,0.0,0.0
83201,28859,6.5,5.9
83202,16636,8.4,7.7
83203,296,13.5,15.9
83204,14641,5.3,4.8
83209,1142,8.1,5.1
83210,2525,3.0,2.6
83211,4513,3.1,2.8
83212,98,0.0,0.0
83213,1078,9.6,10.7
83214,452,4.0,3.6
83215,50,0.0,0.0
83217,588,0.0,0.0
83218,244,2.6,1.6
83220,122,0.0,0.0
83221,19791,3.4,2.8
83223,77,0.0,0.0
83226,1765,5.7,5.3
83227,119,0.0,0.0
83228,427,4.1,2.1
83232,365,9.7,4.3
83233,0,,
83234,1128,8.7,9.9
83235,72,0.0,0.0
83236,1684,1.0,1.1
83237,791,1.5,1.3
83238,63,0.0,0.0
83239,451,3.4,1.4
83241,1698,2.2,1.2
83243,22,0.0,0.0
83244,259,0.7,0.8
83245,1694,3.4,2.2
83246,734,7.6,6.8
83250,1211,0.3,0.3
83251,1088,5.2,5.9
83252,3197,5.1,3.8
83253,61,0.0,0.0
83254,2768,2.8,2.6
83255,1000,2.4,2.7
83261,484,5.4,6.1
83262,930,0.0,0.0
83263,6760,0.9,0.0
83271,340,7.7,7.1
83272,199,6.2,8.6
83274,6183,4.9,4.3
83276,2796,2.7,3.1
83277,184,0.0,0.0
83278,315,4.9,6.3
83281,77,0.0,0.0
83283,157,0.0,0.0
83285,112,0.0,0.0
83286,924,0.5,0.5
83287,232,0.0,0.0
83301,42645,2.9,2.5
83302,150,5.5,5.6
83311,579,1.8,1.1
83312,143,0.0,0.0
83313,3113,4.5,4.7
83314,786,7.9,4.7
83316,7925,4.6,4.7
83318,12522,2.9,2.8
83320,694,8.3,7.9
83321,365,3.1,1.0
83322,23,0.0,0.0
83323,1190,6.9,5.8
83324,503,1.7,1.9
83325,631,5.0,3.5
83327,564,3.4,1.4
83328,4154,5.1,2.5
83330,4976,4.8,5.1
83332,2152,8.6,7.3
83333,8086,1.0,0.5
83334,1443,2.9,3.0
83335,1439,5.3,4.4
83336,3855,3.7,3.6
83337,30,0.0,
83338,14870,3.7,2.8
83340,3891,1.1,1.0
83341,5607,5.5,5.2
83342,876,5.9,7.4
83344,815,1.8,1.6
83346,1308,2.4,2.7
83347,2340,5.5,6.1
83348,321,0.0,0.0
83349,944,5.6,5.5
83350,9634,2.8,2.4
83352,2497,2.4,2.8
83353,1309,2.3,0.7
83354,25,0.0,
83355,3313,1.3,1.1
83401,30382,3.8,3.3
83402,18579,4.9,3.9
83404,17192,2.7,2.5
83406,12381,3.3,3.1
83414,369,0.0,0.0
83420,1655,6.0,6.7
83421,247,0.0,0.0
83422,2511,8.8,8.6
83423,732,8.0,3.4
83424,303,0.0,0.0
83425,375,0.0,0.0
83427,1261,1.7,1.1
83428,352,3.7,4.2
83429,611,7.9,9.5
83431,658,5.1,2.1
83433,4,0.0,0.0
83434,1205,1.5,0.9
83435,417,1.4,0.0
83436,370,1.4,1.6
83440,27487,6.9,6.1
83442,14967,5.1,5.0
83443,865,1.0,0.0
83444,818,6.7,4.0
83445,5964,7.3,4.7
83446,23,0.0,0.0
83448,1674,2.2,2.1
83449,149,3.8,4.2
83450,630,2.5,0.0
83451,669,3.5,2.9
83452,1613,7.8,1.3
83454,426,7.9,0.0
83455,3955,3.8,1.2
83460,227,22.6,0.0
83462,551,3.7,0.0
83463,97,0.0,0.0
83464,315,10.4,11.7
83465,136,0.0,0.0
83466,193,0.0,0.0
83467,5001,3.4,3.8
83468,109,0.0,0.0
83469,28,,
83501,28345,4.2,3.8
83520,198,4.3,4.3
83522,1960,2.0,0.9
83523,640,3.6,4.2
83524,759,6.2,6.7
83525,323,10.4,17.7
83526,228,0.0,0.0
83530,4373,4.0,2.1
83533,190,5.4,5.4
83535,988,1.8,2.0
83536,3613,8.8,9.2
83537,877,5.2,4.5
83539,1864,3.9,4.6
83540,1790,11.8,12.7
83541,786,4.6,5.5
83542,103,0.0,0.0
83543,616,4.5,3.9
83544,5202,6.0,5.7
83545,314,3.7,4.3
83546,394,3.0,2.3
83547,262,8.3,10.8
83548,86,3.4,3.6
83549,631,11.2,12.8
83552,733,1.1,0.7
83553,1036,3.2,2.9
83554,372,0.0,0.0
83555,448,8.1,9.4
83601,11,0.0,0.0
83602,7,0.0,0.0
83604,410,0.0,0.0
83605,33127,8.5,7.5
83607,18397,5.5,3.4
83610,765,2.1,2.0
83611,1609,7.8,4.8
83612,1630,15.9,11.7
83615,1387,7.6,7.9
83616,22918,3.4,2.6
83617,12490,4.8,4.9
83619,5741,5.2,2.9
83622,1775,4.2,3.8
83623,1045,4.9,5.4
83624,973,7.3,8.3
83626,1086,5.1,5.8
83627,501,19.6,8.1
83628,3323,3.1,3.3
83629,1473,7.7,7.3
83631,767,9.7,10.5
83632,365,21.5,29.3
83633,514,7.9,3.4
83634,20663,2.7,2.8
83636,64,0.0,0.0
83637,165,0.0,0.0
83638,5761,3.1,1.3
83639,2592,6.1,3.9
83641,2523,3.5,4.1
83642,34704,2.6,2.2
83643,126,0.0,0.0
83644,8172,4.7,4.1
83645,665,1.1,1.4
83646,44095,3.2,3.1
83647,15879,6.6,7.1
83648,2292,8.8,6.9
83650,455,1.7,2.0
83651,25535,6.8,6.0
83654,1253,4.1,4.9
83655,3291,4.2,3.5
83656,487,2.8,0.7
83657,207,0.0,0.0
83660,4779,6.6,6.6
83661,7693,6.3,6.3
83666,22,0.0,0.0
83669,7439,2.3,1.9
83670,377,0.0,0.0
83671,5,,
83672,6446,6.2,5.8
83676,3596,4.9,3.8
83677,0,,
83686,36208,5.7,4.6
83687,24899,5.9,5.2
83702,18695,4.6,4.8
83703,13115,6.9,6.4
83704,32827,4.5,4.1
83705,22815,4.8,4.6
83706,27983,4.3,3.9
83709,45310,2.9,2.4
83712,7871,2.2,1.2
83713,22935,7.2,5.6
83714,17892,2.7,2.4
83716,13022,4.1,3.1
83801,5767,7.1,6.2
83802,193,2.1,1.4
83803,867,15.1,18.1
83804,1510,0.0,0.0
83805,6355,3.0,3.5
83806,197,1.0,1.1
83808,107,0.0,0.0
83809,239,0.0,0.0
83810,805,0.9,0.9
83811,1096,7.2,8.6
83812,58,0.0,0.0
83813,929,2.3,0.0
83814,21715,6.4,6.0
83815,27028,4.9,4.2
83821,191,0.8,0.9
83822,1556,12.7,12.9
83823,1112,3.4,3.0
83824,232,23.2,23.2
83825,206,2.1,2.6
83826,0,,
83827,158,14.3,20.0
83830,335,13.7,16.3
83832,1132,2.9,2.2
83833,1349,7.1,6.8
83834,158,0.0,0.0
83835,17476,4.4,4.1
83836,710,8.9,6.3
83837,2509,6.9,6.4
83839,1030,13.0,14.8
83840,198,5.8,6.0
83841,275,14.5,14.5
83842,239,0.0,0.0
83843,22661,4.5,3.4
83844,1906,23.8,22.3
83845,1460,3.2,2.9
83846,630,11.7,11.4
83847,1385,9.0,5.7
83848,129,0.0,0.0
83849,1605,15.1,14.7
83850,1733,6.4,6.6
83851,1419,8.2,8.0
83852,696,1.6,1.8
83854,31005,4.0,3.0
83855,1686,6.9,7.5
83856,4921,3.7,3.2
83857,673,0.0,0.0
83858,11982,5.4,4.2
83860,5128,4.3,4.7
83861,5287,7.0,6.5
83864,15015,2.7,2.5
83866,50,,
83867,485,8.9,10.0
83868,663,8.5,9.3
83869,4194,7.5,7.2
83870,274,21.0,26.9
83871,1632,5.1,5.8
83872,469,0.0,0.0
83873,1272,4.9,5.4
83874,0,,
83876,1467,6.6,5.8
84001,496,3.6,4.0
84002,223,0.0,0.0
84003,33041,4.0,3.4
84004,7443,3.3,2.5
84005,16911,2.7,2.0
84006,818,0.0,0.0
84007,485,6.0,4.5
84010,34137,3.0,2.7
84013,725,2.1,0.5
84014,12545,2.8,2.9
84015,46284,3.3,2.7
84017,3083,2.8,2.4
84018,76,0.0,0.0
84020,34096,3.4,2.9
84021,2866,3.2,3.0
84022,476,4.7,4.9
84023,168,0.0,0.0
84024,59,0.0,0.0
84025,15764,2.2,1.5
84026,1113,16.0,16.3
84027,403,0.0,0.0
84028,499,0.0,0.0
84029,7037,5.8,4.0
84031,193,9.2,9.9
84032,15767,1.0,0.7
84033,899,0.4,0.0
84034,114,25.7,25.8
84035,275,0.0,0.0
84036,5285,0.4,0.2
84037,26185,3.3,2.9
84038,218,0.0,0.0
84039,630,21.4,19.8
84040,18044,4.1,2.9
84041,35361,3.3,3.2
84042,7600,3.8,3.7
84043,38375,2.2,1.5
84044,20165,5.5,5.0
84045,15308,4.1,3.9
84046,318,2.2,2.5
84047,25346,4.4,4.0
84049,4165,1.8,2.2
84050,7722,2.8,2.6
84051,335,3.9,4.2
84052,1010,8.0,5.7
84053,692,8.8,5.7
84054,14538,3.9,3.7
84055,1064,1.7,1.4
84056,2254,7.5,4.5
84057,28780,3.7,3.5
84058,28199,4.5,4.0
84060,7099,0.8,0.8
84061,284,0.0,0.0
84062,33008,4.4,4.1
84063,156,0.0,0.0
84064,614,0.0,0.0
84065,29120,2.7,2.2
84066,8398,8.1,6.5
84067,27982,4.8,4.5
84069,424,1.6,1.6
84070,21823,3.8,3.7
84071,863,1.6,1.4
84072,305,6.9,5.3
84073,179,9.1,10.5
84074,36025,6.7,4.9
84075,18656,2.1,1.8
84076,305,8.4,11.0
84078,20984,6.1,5.6
84080,215,10.6,7.1
84081,32205,2.4,1.9
84082,660,0.9,0.9
84083,886,0.4,0.5
84084,28890,4.3,3.6
84085,302,18.4,19.6
84086,279,0.0,0.0
84087,11720,3.8,3.6
84088,27854,4.3,3.1
84092,23001,3.2,3.0
84093,17980,2.5,2.6
84094,21983,3.7,3.2
84095,48445,1.9,1.3
84096,29808,2.6,2.1
84097,15928,4.1,3.8
84098,14867,2.6,2.1
84101,4412,6.4,6.3
84102,16968,4.8,4.5
84103,19223,2.9,2.8
84104,18515,6.6,5.6
84105,18740,1.9,1.8
84106,28360,3.4,3.1
84107,27664,4.6,4.4
84108,17990,3.0,3.0
84109,19126,2.3,2.2
84111,10660,3.5,3.5
84112,1989,11.2,11.0
84113,248,7.8,6.3
84115,21315,5.1,4.4
84116,25839,6.1,6.0
84117,20331,2.0,1.8
84118,52705,4.4,3.7
84119,40371,4.2,3.8
84120,38062,4.9,4.5
84121,33230,2.9,2.5
84123,29496,5.6,5.1
84124,17174,1.8,1.6
84128,18562,5.0,3.6
84144,363,3.8,0.0
84180,0,,
84301,556,5.6,6.3
84302,18717,5.4,5.3
84304,0,,
84305,561,6.1,2.1
84306,293,0.0,0.0
84307,843,1.8,2.1
84308,184,0.0,0.0
84309,332,0.5,0.6
84310,3278,5.3,5.8
84311,450,2.3,2.4
84312,3218,2.7,3.1
84313,83,0.0,0.0
84314,831,0.5,0.6
84315,6374,2.1,0.7
84316,195,1.0,1.0
84317,1747,5.0,4.2
84318,3083,2.7,2.1
84319,5395,4.5,1.9
84320,1826,3.6,2.7
84321,35211,2.7,1.9
84324,511,0.0,0.0
84325,1578,0.9,1.1
84326,1336,0.6,0.0
84327,579,1.5,0.9
84328,1219,7.2,4.6
84329,79,0.0,0.0
84330,243,4.7,3.6
84331,201,5.6,6.7
84332,5365,0.5,0.0
84333,1972,3.4,3.7
84334,187,0.0,0.0
84335,8833,3.2,3.1
84336,152,0.0,0.0
84337,8114,4.3,4.1
84338,283,3.7,4.1
84339,3618,3.0,3.0
84340,2728,2.4,2.6
84341,17559,2.9,2.5
84401,29119,5.8,5.8
84403,29225,3.9,3.4
84404,45805,4.1,3.8
84405,24243,4.3,4.1
84414,21628,3.4,3.0
84501,10076,6.2,6.4
84511,3055,2.7,2.1
84512,593,15.5,16.7
84513,1064,6.3,4.3
84515,0,,
84516,132,0.0,0.0
84518,553,6.9,8.1
84520,833,3.0,3.2
84521,632,0.6,0.7
84522,228,5.4,6.5
84523,1314,3.9,3.1
84525,721,0.9,1.0
84526,3078,3.5,4.0
84528,1803,5.7,5.5
84529,230,0.0,0.0
84530,328,0.0,0.0
84531,662,4.7,0.0
84532,8144,5.3,4.2
84533,187,0.0,0.0
84534,1997,23.2,20.5
84535,2284,3.8,4.7
84536,1359,8.6,7.5
84537,984,3.2,2.6
84539,212,11.9,13.5
84540,121,0.0,0.0
84542,1104,7.7,5.7
84601,24987,3.6,3.2
84604,37564,5.2,4.6
84606,30605,5.0,4.7
84620,713,0.0,0.0
84621,66,0.0,0.0
84622,1277,5.7,4.9
84623,222,0.0,0.0
84624,4177,3.5,3.3
84626,131,0.0,0.0
84627,5659,11.3,10.5
84628,441,3.0,3.4
84629,2069,7.3,7.2
84630,264,2.9,3.8
84631,2243,2.2,2.6
84632,884,3.3,3.1
84633,929,2.0,1.6
84634,2953,2.5,3.0
84635,549,1.1,0.6
84636,329,4.5,3.8
84637,577,8.0,7.3
84638,189,0.0,0.0
84639,760,9.7,8.9
84640,74,0.0,0.0
84642,2638,2.9,3.1
84643,312,2.1,2.4
84645,1829,1.4,1.4
84646,1238,5.3,4.0
84647,3501,7.6,8.0
84648,4429,2.5,1.3
84649,668,4.5,3.4
84651,17978,5.1,4.0
84652,665,6.5,0.0
84653,6108,3.2,2.8
84654,1966,7.0,7.4
84655,7782,3.7,3.5
84656,244,1.4,0.0
84657,488,6.8,1.8
84660,27299,2.9,2.0
84662,1102,11.4,8.6
84663,22000,3.0,1.7
84664,6472,3.4,2.9
84665,463,3.6,0.0
84667,283,2.9,0.0
84701,6163,5.0,4.2
84710,96,0.0,0.0
84711,525,3.0,3.2
84712,92,0.0,0.0
84713,2437,3.4,3.9
84714,344,14.9,17.3
84715,249,0.0,0.0
84716,235,5.4,5.8
84718,243,5.2,5.2
84719,63,39.5,42.9
84720,16655,4.9,3.9
84721,16185,4.6,4.0
84722,578,8.4,7.9
84723,600,3.3,2.2
84724,962,10.5,10.1
84725,1178,3.3,2.2
84726,733,0.0,0.0
84728,39,0.0,0.0
84729,188,2.5,3.2
84730,201,0.0,0.0
84731,163,0.0,0.0
84732,33,0.0,0.0
84733,125,0.0,0.0
84734,237,4.6,6.0
84735,198,0.0,0.0
84736,196,4.7,5.3
84737,13703,6.2,6.7
84738,6855,4.1,2.7
84739,454,8.2,5.3
84740,150,27.5,33.3
84741,4809,3.0,2.8
84742,197,1.9,2.4
84743,17,33.3,
84744,219,0.0,0.0
84745,3003,8.1,8.4
84746,860,0.0,0.0
84747,959,0.0,0.0
84749,218,1.3,1.8
84750,682,0.0,0.0
84751,1386,5.2,5.2
84752,713,5.4,2.7
84753,12,,
84754,2881,3.8,4.5
84755,37,0.0,0.0
84756,349,16.7,17.8
84757,932,17.3,18.4
84758,437,4.9,5.4
84759,1557,8.0,3.7
84760,424,7.0,8.2
84761,2614,6.5,5.1
84762,215,0.0,0.0
84763,304,3.0,3.8
84764,200,0.0,0.0
84765,4941,1.8,0.0
84766,247,24.7,0.0
84767,502,15.9,19.2
84770,32119,4.6,4.0
84772,223,0.0,0.0
84773,183,0.0,0.0
84774,1404,6.9,5.9
84775,267,2.8,3.5
84776,466,0.0,0.0
84779,510,4.1,4.9
84780,17724,2.4,2.3
84781,189,20.9,0.0
84782,770,5.6,6.9
84783,764,0.0,0.0
84784,1404,5.2,5.2
84790,34113,4.0,3.4
85003,7492,3.5,3.4
85004,6194,8.4,7.4
85006,21406,8.3,7.5
85007,11153,7.1,7.0
85008,47926,6.3,5.7
85009,36609,6.8,6.2
85012,6028,4.5,4.4
85013,17730,5.8,5.2
85014,22871,6.7,6.2
85015,29530,8.6,8.4
85016,29599,4.6,4.3
85017,29599,7.0,6.5
85018,31726,3.7,3.6
85019,19284,6.7,5.9
85020,28245,4.3,3.6
85021,32315,9.6,9.6
85022,42890,5.4,5.5
85023,27083,4.8,4.0
85024,19449,3.9,3.6
85027,30017,4.8,4.7
85028,15991,4.3,3.5
85029,36686,7.8,7.4
85031,22659,6.8,5.5
85032,58441,5.5,5.1
85033,45102,8.9,7.5
85034,3496,10.1,8.7
85035,40856,9.3,8.5
85037,39627,6.8,4.9
85040,25156,10.3,9.2
85041,44169,6.1,5.0
85042,35429,7.8,7.1
85043,27271,6.8,6.0
85044,33487,3.0,2.7
85045,5653,3.6,3.1
85048,27769,4.2,3.7
85050,23254,5.2,5.0
85051,33415,8.5,8.1
85053,24280,5.9,5.6
85054,6316,1.1,1.2
85083,14457,3.3,2.5
85085,16953,3.4,3.1
85086,33881,3.9,3.4
85087,6849,5.7,4.4
85118,12326,8.1,8.1
85119,19668,7.8,6.7
85120,27306,7.7,7.9
85121,1202,19.2,18.1
85122,43478,8.0,7.8
85123,9258,9.3,9.2
85128,12783,12.0,10.8
85131,16992,10.6,11.4
85132,32355,11.0,9.6
85135,401,15.9,14.0
85137,2036,10.8,11.5
85138,27296,4.0,3.2
85139,13836,9.5,8.2
85140,33891,6.8,5.5
85141,371,8.6,5.9
85142,46062,3.6,2.9
85143,28010,7.0,4.7
85145,2352,7.8,6.1
85147,2827,9.6,8.9
85172,1497,0.0,0.0
85173,2538,9.2,9.3
85192,1641,13.5,15.4
85193,4025,15.2,14.4
85194,6278,6.2,5.5
85201,39769,6.6,5.7
85202,31788,5.3,4.7
85203,29343,5.5,5.1
85204,52035,5.7,5.1
85205,34804,5.7,5.7
85206,30524,6.2,5.9
85207,39735,5.8,5.5
85208,31953,6.7,6.6
85209,32520,5.1,4.9
85210,30594,7.3,6.7
85212,24350,3.3,2.1
85213,28740,5.0,4.3
85215,14774,4.0,3.2
85224,35318,4.0,3.8
85225,54931,4.9,4.5
85226,30558,4.4,3.7
85233,27923,4.0,3.2
85234,37100,4.8,3.6
85248,29099,4.4,4.8
85249,29105,3.0,2.7
85250,15491,2.8,2.4
85251,35749,4.5,4.5
85253,15666,1.5,1.6
85254,37610,3.8,3.5
85255,34102,3.1,3.1
85256,4362,21.6,22.0
85257,29609,3.3,3.3
85258,22131,4.2,4.5
85259,19659,3.2,2.7
85260,32728,4.2,3.7
85262,10478,6.3,7.5
85263,2555,0.0,0.0
85264,1073,12.2,13.3
85266,11512,2.0,1.1
85268,22163,4.6,4.4
85281,60222,6.7,5.7
85282,46153,5.2,4.8
85283,41922,5.0,4.7
85284,15603,3.7,3.3
85286,31460,3.5,3.3
85295,32877,4.2,3.4
85296,31389,3.9,3.8
85297,22188,4.8,3.6
85298,22475,4.9,4.3
85301,48534,8.7,7.9
85302,31831,4.2,4.0
85303,24828,6.8,6.2
85304,22312,4.4,4.3
85305,10276,3.9,3.1
85306,20775,5.1,5.1
85307,8171,4.8,3.5
85308,54792,5.2,4.9
85309,681,0.0,0.0
85310,15939,4.0,1.7
85320,1183,1.5,1.6
85321,3435,25.7,26.6
85322,551,10.2,10.9
85323,31040,5.9,5.0
85324,2929,6.2,7.2
85325,1139,0.0,0.0
85326,45232,5.9,5.0
85328,236,28.6,38.5
85331,24456,4.5,4.1
85332,1435,8.1,10.1
85333,585,4.8,5.6
85334,872,14.8,15.9
85335,25071,6.7,5.7
85336,359,12.5,14.1
85337,1868,9.7,9.9
85338,36674,3.8,2.9
85339,32207,7.9,7.0
85340,25451,4.8,3.7
85341,0,,
85342,1305,7.8,8.3
85343,195,0.0,0.0
85344,8529,8.8,8.2
85345,43888,7.2,5.9
85346,4224,0.0,0.0
85347,539,4.0,4.5
85348,2137,1.7,0.0
85349,22102,13.9,13.8
85350,16278,8.8,8.6
85351,29005,6.4,6.4
85352,440,19.3,17.4
85353,29126,5.3,5.0
85354,5898,13.7,13.1
85355,9213,6.7,5.2
85356,4119,7.8,7.5
85357,306,4.7,5.1
85360,137,21.1,21.8
85361,4513,7.0,6.1
85362,664,10.9,3.5
85363,5199,9.1,8.5
85364,56445,10.2,9.9
85365,39829,8.2,7.2
85367,19750,6.6,6.0
85371,281,28.0,20.8
85373,16646,3.3,3.5
85374,41159,8.8,8.0
85375,28400,6.4,6.3
85377,3202,0.0,0.0
85379,35111,5.5,5.1
85381,21298,6.6,5.4
85382,31873,4.8,4.3
85383,36822,3.4,2.9
85387,9759,9.9,10.9
85388,21001,5.8,4.4
85390,8100,2.3,2.1
85392,29541,5.0,4.1
85395,24741,4.9,3.5
85396,14270,4.1,3.5
85501,10371,9.8,8.8
85530,1249,36.0,35.3
85531,287,16.5,17.2
85533,2539,10.9,10.1
85534,2234,5.4,4.0
85535,0,,
85536,323,5.8,6.3
85539,3628,10.8,10.8
85540,2317,5.1,4.7
85541,19042,4.5,4.8
85542,2354,28.9,30.6
85543,2587,7.6,8.0
85544,2288,4.9,8.0
85545,498,17.2,14.5
85546,16297,7.0,6.3
85550,3218,29.2,28.8
85551,339,7.9,7.9
85552,4950,4.4,4.6
85553,1472,12.5,16.0
85554,552,13.8,10.1
85601,636,12.7,16.2
85602,7713,9.6,8.7
85603,5631,3.5,3.8
85605,453,10.5,8.9
85606,887,2.5,3.2
85607,11400,12.3,11.4
85608,4978,0.0,0.0
85609,199,0.0,0.0
85610,830,7.8,6.3
85611,790,2.7,3.3
85613,4078,5.8,5.6
85614,21976,5.2,4.8
85615,7995,6.8,7.0
85616,4349,6.8,7.0
85617,1035,10.6,10.6
85618,1556,12.1,11.1
85619,60,0.0,0.0
85620,486,0.0,0.0
85621,16621,10.6,10.3
85622,6217,7.9,9.3
85623,4475,12.0,11.4
85624,1058,2.5,2.1
85625,1866,6.2,7.9
85626,840,7.0,8.2
85627,924,2.2,2.7
85629,18383,3.9,3.7
85630,1655,5.6,6.4
85631,3086,18.4,20.3
85632,701,2.1,2.7
85633,39,0.0,0.0
85634,4708,34.6,35.2
85635,26384,6.7,6.1
85637,1109,3.4,4.4
85638,1643,4.1,5.3
85640,174,0.0,0.0
85641,19853,5.4,4.9
85643,6731,7.9,7.3
85645,1936,21.3,23.7
85646,1242,0.0,0.0
85648,14785,7.3,6.4
85650,12402,6.5,5.4
85653,13221,6.2,5.5
85654,0,,
85658,9982,3.1,3.5
85701,4538,7.0,6.3
85704,27648,5.8,5.4
85705,45836,10.3,9.1
85706,39738,11.0,9.4
85707,665,0.0,0.0
85708,2408,13.4,13.9
85710,45022,6.1,5.6
85711,32030,9.2,8.4
85712,28291,9.1,7.9
85713,37346,8.6,7.2
85714,11613,11.3,11.9
85715,14695,5.3,4.3
85716,26064,7.1,7.4
85718,22740,3.6,3.9
85719,44232,11.3,8.2
85723,0,,
85724,0,,
85726,0,,
85730,30644,7.3,6.7
85735,9230,7.0,7.2
85736,4029,11.3,10.9
85737,18607,5.6,5.9
85739,16516,6.7,7.6
85741,28671,6.3,6.1
85742,22209,6.7,5.4
85743,23898,5.1,5.3
85745,33377,8.3,6.6
85746,33228,6.9,6.2
85747,18822,4.4,4.0
85748,15350,3.8,3.5
85749,16112,4.0,3.3
85750,21142,5.3,5.5
85755,14063,6.1,4.9
85756,33105,9.2,7.9
85757,14389,8.1,7.2
85901,14580,7.9,7.4
85911,1313,37.2,34.8
85912,292,0.0,0.0
85920,406,8.0,10.8
85922,37,0.0,0.0
85923,341,48.3,29.5
85924,2434,5.4,6.0
85925,3535,4.6,5.2
85926,320,24.7,25.2
85927,132,0.0,0.0
85928,969,5.8,7.8
85929,6147,6.8,7.8
85930,868,26.6,25.0
85931,186,0.0,0.0
85932,336,18.1,18.1
85933,2332,17.0,17.5
85934,286,13.7,15.7
85935,3875,7.0,3.9
85936,3574,1.5,1.8
85937,5457,15.1,14.0
85938,1640,5.5,5.2
85939,3397,15.1,13.0
85940,1130,2.9,3.3
85941,7673,37.2,37.0
85942,87,0.0,0.0
86001,38983,5.3,4.4
86003,3,100.0,100.0
86004,27265,4.0,3.7
86011,9124,27.7,7.2
86015,413,20.2,20.2
86016,32,26.7,0.0
86017,837,4.9,5.4
86018,758,7.9,9.1
86020,1625,10.6,10.0
86021,3054,16.1,14.2
86022,1556,7.5,6.4
86023,2077,0.5,0.0
86024,616,0.0,0.0
86025,4432,5.0,4.8
86028,0,,
86029,175,11.5,11.5
86030,1155,11.1,12.2
86031,1314,32.1,32.7
86032,1156,5.4,5.2
86033,5351,9.8,9.5
86034,1511,25.6,25.9
86035,1577,11.7,11.8
86036,333,8.0,9.5
86038,26,0.0,0.0
86039,944,5.9,6.1
86040,8124,11.8,12.2
86042,1561,0.5,0.5
86043,2002,7.8,8.4
86044,2380,29.1,29.7
86045,8523,8.6,8.6
86046,4439,2.0,2.0
86047,11669,16.6,16.6
86052,255,0.0,0.0
86053,1596,22.4,20.4
86054,1283,17.7,17.8
86301,19843,8.2,6.7
86303,15293,3.9,3.4
86305,16234,6.4,6.4
86313,237,,
86314,30894,5.3,4.1
86315,6613,13.5,14.4
86320,1550,10.5,11.5
86321,1519,0.0,0.0
86322,9453,5.6,6.0
86323,13993,5.7,5.3
86324,4126,13.1,15.9
86325,5019,7.6,4.1
86326,20540,6.3,5.9
86327,8013,8.4,6.3
86329,930,0.0,0.0
86331,406,10.4,6.3
86332,1616,6.4,4.8
86333,6519,12.3,9.2
86334,3331,4.9,4.4
86335,4843,13.8,14.1
86336,10941,6.1,5.0
86337,1107,3.0,3.4
86338,423,0.0,0.0
86343,68,0.0,0.0
86351,5961,3.1,2.5
86401,21127,8.2,7.9
86403,15686,8.1,7.7
86404,14499,8.2,8.8
86406,20244,4.7,4.6
86409,23411,11.7,11.3
86411,208,0.0,0.0
86413,11576,13.3,11.9
86426,12235,8.9,6.2
86429,6761,11.1,12.8
86431,440,0.0,0.0
86432,3139,15.3,11.6
86433,0,,
86434,1179,15.8,16.4
86435,15,75.0,75.0
86436,1042,9.9,10.4
86437,97,5.7,6.1
86438,731,17.2,15.7
86440,6359,7.8,8.5
86441,1948,4.6,4.8
86442,28125,7.5,7.3
86443,0,,
86444,978,0.0,0.0
86445,221,8.5,13.5
86502,919,5.9,5.3
86503,7771,15.9,15.7
86504,5313,10.1,10.7
86505,5922,13.1,12.9
86506,938,11.1,10.8
86507,1636,29.7,30.0
86508,607,8.6,9.0
86510,3261,30.9,29.3
86511,2996,14.1,14.2
86512,2019,12.0,12.5
86514,2281,20.1,19.3
86515,3530,12.7,12.5
86520,1231,27.3,24.0
86535,990,12.1,12.6
86538,1465,13.8,12.8
86540,743,11.0,11.0
86544,926,26.9,27.8
86545,1057,11.9,12.1
86547,910,16.9,15.8
86556,1550,23.1,22.1
87001,2737,14.3,13.5
87002,17334,8.7,8.3
87004,9442,10.3,9.0
87005,405,0.0,0.0
87006,1151,0.9,1.1
87007,872,29.2,30.5
87008,1943,3.6,2.2
87010,989,9.1,10.3
87011,47,0.0,0.0
87012,null,null,null
87013,null,null,null
87014,507,12.2,12.9
87015,10167,4.5,3.3
87016,2762,4.7,5.1
87017,null,null,null
87018,411,35.2,35.4
87020,8826,11.7,11.1
87021,2963,14.9,15.0
87022,700,12.8,10.1
87023,461,6.6,7.6
87024,1725,6.8,5.9
87025,1004,4.9,3.7
87026,3220,22.5,21.3
87027,239,11.9,15.1
87028,567,0.0,0.0
87029,null,null,null
87031,34739,8.6,8.2
87032,213,7.8,8.3
87034,1589,20.2,16.1
87035,6214,5.6,4.5
87036,1387,2.0,0.0
87037,497,25.3,21.1
87038,526,16.7,18.2
87040,393,11.4,12.3
87041,574,9.2,10.1
87042,3136,11.2,9.8
